"mz"	"time"	"Subject1TP0"	"Subject1TP1"	"Subject1TP2"	"Subject1TP3"	"Subject2TP0"	"Subject2TP1"	"Subject2TP2"	"Subject2TP3"	"Subject3TP0"	"Subject3TP1"	"Subject3TP2"	"Subject3TP3"	"Subject4TP0"	"Subject4TP1"	"Subject4TP2"	"Subject4TP3"	"Subject5TP0"	"Subject5TP1"	"Subject5TP2"	"Subject5TP3"	"Subject6TP0"	"Subject6TP1"	"Subject6TP2"	"Subject6TP3"	"Subject7TP0"	"Subject7TP1"	"Subject7TP2"	"Subject7TP3"	"Subject8TP0"	"Subject8TP1"	"Subject8TP2"	"Subject8TP3"	"Subject9TP0"	"Subject9TP1"	"Subject9TP2"	"Subject9TP3"	"Subject10TP0"	"Subject10TP1"	"Subject10TP2"	"Subject10TP3"	"Subject11TP0"	"Subject11TP1"	"Subject11TP2"	"Subject11TP3"	"Subject12TP0"	"Subject12TP1"	"Subject12TP2"	"Subject12TP3"	"Subject13TP0"	"Subject13TP1"	"Subject13TP2"	"Subject13TP3"	"Subject14TP0"	"Subject14TP1"	"Subject14TP2"	"Subject14TP3"	"Subject15TP0"	"Subject15TP1"	"Subject15TP2"	"Subject15TP3"	"Subject16TP0"	"Subject16TP1"	"Subject16TP2"	"Subject16TP3"	"Subject17TP0"	"Subject17TP1"	"Subject17TP2"	"Subject17TP3"	"Subject18TP0"	"Subject18TP1"	"Subject18TP2"	"Subject18TP3"
363.21618	42	3.13585876815569	2.49927461330307	1.76114367701729	1.76114367701729	2.49927461330307	2.49927461330307	3.13585876815569	1.76114367701729	2.49927461330307	1.76114367701729	1.76114367701729	1.76114367701729	3.66341225639615	1.76114367701729	1.76114367701729	1.76114367701729	3.13585876815569	1.76114367701729	1.76114367701729	1.76114367701729	3.13585876815569	1.76114367701729	1.76114367701729	1.76114367701729	4.17654945138766	2.49927461330307	1.76114367701729	1.76114367701729	3.66341225639615	2.49927461330307	1.76114367701729	1.76114367701729	4.17654945138766	2.49927461330307	1.76114367701729	1.76114367701729	6.27636458635617	6.8760257270691	7.61896896456634	6.8760257270691	6.27636458635617	6.58060519001615	7.68893200560763	7.15326014603019	6.34144885470513	6.63496030047643	7.00521516565496	7.21367259869193	3.66341225639615	6.8760257270691	7.09599601242021	7.09599601242021	6.06847453876578	6.50571015031642	7.27002499293191	7.34891324793886	6.41893344238313	6.83640726180987	8.02793857936664	7.49679395106884	3.66341225639615	6.78797003685164	8.16137494963866	7.34891324793886	6.63496030047643	6.58060519001615	7.00521516565496	6.8760257270691	6.41893344238313	6.63496030047643	7.09599601242021	7.00521516565496
363.21618	42	8.35908613536771	7.09599601242021	6.70098690414908	4.8208255604898	8.44526526281778	7.41420147696442	7.09599601242021	3.92843431444283	5.08319465261078	7.56226640620783	4.17654945138766	5.53162040472417	5.53162040472417	7.61896896456634	3.92843431444283	4.65836471175702	5.08319465261078	7.27002499293191	4.0684406670582	7.15326014603019	5.34924549257333	7.56226640620783	4.17654945138766	7.21367259869193	8.40045441977732	7.76044670309895	3.38601715113584	4.96410049937337	8.50179680715976	7.93526048801018	4.29636026612318	6.27636458635617	8.50179680715976	7.76044670309895	3.92843431444283	6.27636458635617	9.33643283957098	9.79936990072153	10.377372155465	9.33643283957098	9.25088943873214	9.79936990072153	10.8464872800822	9.33643283957098	8.55790200336648	9.79936990072153	10.6223822902023	9.39762613670885	8.55790200336648	9.79936990072153	10.6223822902023	9.39762613670885	8.60528360402245	9.79936990072153	10.6223822902023	9.47826754877451	9.00435097788629	10.0444121945286	11.1150817127253	9.87699956634651	9.00435097788629	9.96657689864504	10.8464872800822	9.96657689864504	8.66511372075679	10.1429493296771	10.2984241334775	9.33643283957098	8.85811825297747	10.0444121945286	10.0444121945286	9.25088943873214
120.06562	119.5	4.8208255604898	9.54521987392686	8.66511372075679	8.78624774581412	3.81505553200736	9.54521987392686	8.66511372075679	8.78624774581412	5.34924549257333	9.62441946635553	8.1140132856812	8.85811825297747	4.65836471175702	9.62441946635553	7.98332957677992	8.85811825297747	4.29636026612318	9.79936990072153	8.1140132856812	9.00435097788629	3.66341225639615	9.87699956634651	8.16137494963866	8.9294217527867	4.50272877490619	9.54521987392686	8.44526526281778	8.85811825297747	4.38326744715327	9.62441946635553	8.55790200336648	8.72287386390548	5.08319465261078	9.39762613670885	8.55790200336648	8.85811825297747	5.53162040472417	5.2160726545107	8.07343996028206	5.6964899906761	7.56226640620783	5.34924549257333	5.34924549257333	5.6964899906761	6.27636458635617	5.34924549257333	4.96410049937337	5.08319465261078	7.56226640620783	5.08319465261078	5.2160726545107	5.6964899906761	5.53162040472417	5.34924549257333	5.08319465261078	5.53162040472417	7.88201468678857	6.70098690414908	5.53162040472417	5.53162040472417	5.93641139611094	6.70098690414908	5.08319465261078	6.06847453876578	6.06847453876578	5.2160726545107	5.2160726545107	5.93641139611094	6.27636458635617	5.34924549257333	5.53162040472417	5.83371512638917
123.05531	52.8	8.66511372075679	10.6223822902023	9.25088943873214	9.54521987392686	8.78624774581412	10.6223822902023	9.25088943873214	9.54521987392686	8.72287386390548	10.8464872800822	9.08700066751233	9.33643283957098	8.78624774581412	10.8464872800822	9.08700066751233	9.33643283957098	9.33643283957098	10.8464872800822	9.00435097788629	9.54521987392686	9.33643283957098	10.8464872800822	9.00435097788629	9.62441946635553	8.50179680715976	10.6223822902023	9.16556336434533	9.79936990072153	8.35908613536771	10.6223822902023	9.16556336434533	9.79936990072153	8.44526526281778	10.6223822902023	9.25088943873214	9.79936990072153	11.1150817127253	10.1429493296771	10.8464872800822	7.61896896456634	11.1150817127253	10.0444121945286	10.6223822902023	7.68893200560763	11.1150817127253	9.96657689864504	10.8464872800822	7.56226640620783	11.1150817127253	9.87699956634651	10.8464872800822	7.81942638295829	11.1150817127253	9.96657689864504	10.8464872800822	7.76044670309895	10.8464872800822	10.1429493296771	10.2217657137713	7.61896896456634	10.8464872800822	10.2217657137713	10.2984241334775	7.68893200560763	10.8464872800822	10.0444121945286	10.4888892723535	7.61896896456634	10.8464872800822	10.1429493296771	10.2217657137713	7.68893200560763
123.05531	52.8	5.2160726545107	6.83640726180987	3.66341225639615	4.38326744715327	4.29636026612318	6.58060519001615	4.0684406670582	5.2160726545107	4.65836471175702	6.70098690414908	5.08319465261078	4.38326744715327	3.13585876815569	6.75128918840058	4.8208255604898	5.2160726545107	4.65836471175702	6.1765780745181	5.2160726545107	4.50272877490619	4.50272877490619	6.58060519001615	4.29636026612318	4.0684406670582	4.38326744715327	6.06847453876578	4.50272877490619	5.2160726545107	3.81505553200736	6.1765780745181	4.38326744715327	4.65836471175702	3.81505553200736	6.1765780745181	4.96410049937337	4.65836471175702	7.88201468678857	7.00521516565496	7.88201468678857	5.83371512638917	7.88201468678857	6.63496030047643	7.81942638295829	6.1765780745181	8.1140132856812	7.05058960302773	7.34891324793886	5.2160726545107	7.98332957677992	6.91933338032131	7.61896896456634	6.06847453876578	8.1140132856812	7.05058960302773	7.68893200560763	5.34924549257333	7.76044670309895	6.78797003685164	7.61896896456634	5.34924549257333	7.81942638295829	7.09599601242021	7.56226640620783	5.08319465261078	7.88201468678857	6.78797003685164	7.15326014603019	6.27636458635617	7.88201468678857	6.91933338032131	7.05058960302773	4.96410049937337
137.05966	112.2	7.21367259869193	6.78797003685164	6.50571015031642	3.66341225639615	7.21367259869193	5.93641139611094	6.50571015031642	4.0684406670582	4.38326744715327	6.50571015031642	3.66341225639615	3.81505553200736	4.38326744715327	6.95904449538046	3.38601715113584	3.92843431444283	4.50272877490619	6.75128918840058	3.81505553200736	6.06847453876578	5.08319465261078	4.29636026612318	3.66341225639615	6.70098690414908	8.02793857936664	7.05058960302773	3.92843431444283	5.08319465261078	8.1140132856812	7.49679395106884	3.66341225639615	4.0684406670582	8.02793857936664	7.15326014603019	3.81505553200736	4.17654945138766	9.16556336434533	9.54521987392686	10.2217657137713	9.16556336434533	8.55790200336648	9.47826754877451	10.2217657137713	9.00435097788629	7.68893200560763	9.54521987392686	9.96657689864504	9.00435097788629	8.07343996028206	9.33643283957098	10.1429493296771	9.00435097788629	8.20203637607019	9.33643283957098	10.1429493296771	9.08700066751233	8.55790200336648	9.87699956634651	10.6223822902023	9.62441946635553	8.30710079511326	9.87699956634651	10.4888892723535	9.47826754877451	8.44526526281778	9.7205976901921	9.54521987392686	8.85811825297747	8.23995300541424	9.7205976901921	9.62441946635553	9.00435097788629
118.08645	118.2	4.38326744715327	6.8760257270691	3.81505553200736	6.34144885470513	4.8208255604898	6.8760257270691	4.50272877490619	6.27636458635617	4.8208255604898	7.15326014603019	5.83371512638917	6.41893344238313	4.8208255604898	7.34891324793886	5.34924549257333	5.34924549257333	5.2160726545107	6.50571015031642	5.53162040472417	5.83371512638917	4.96410049937337	7.09599601242021	5.83371512638917	5.6964899906761	4.0684406670582	6.50571015031642	4.8208255604898	6.70098690414908	4.0684406670582	6.78797003685164	5.53162040472417	5.93641139611094	3.92843431444283	6.58060519001615	5.2160726545107	6.8760257270691	7.27002499293191	6.34144885470513	8.1140132856812	4.8208255604898	6.78797003685164	6.06847453876578	7.76044670309895	6.06847453876578	7.98332957677992	6.34144885470513	8.23995300541424	5.83371512638917	7.88201468678857	6.75128918840058	8.1140132856812	4.65836471175702	7.98332957677992	6.34144885470513	8.07343996028206	6.06847453876578	7.61896896456634	6.63496030047643	7.56226640620783	5.93641139611094	7.76044670309895	6.58060519001615	7.49679395106884	5.93641139611094	7.93526048801018	6.1765780745181	7.56226640620783	4.65836471175702	4.65836471175702	6.1765780745181	7.56226640620783	5.53162040472417
118.08645	118.2	9.96657689864504	9.62441946635553	10.6223822902023	10.377372155465	9.87699956634651	9.47826754877451	10.6223822902023	10.377372155465	8.44526526281778	9.54521987392686	10.377372155465	10.4888892723535	8.30710079511326	9.47826754877451	10.377372155465	10.4888892723535	7.00521516565496	9.47826754877451	10.377372155465	10.4888892723535	8.30710079511326	9.54521987392686	10.4888892723535	10.377372155465	11.1150817127253	9.47826754877451	10.377372155465	10.2984241334775	11.270061870757	8.02793857936664	10.4888892723535	10.2984241334775	10.8464872800822	9.54521987392686	10.4888892723535	10.2217657137713	9.00435097788629	9.87699956634651	12.1591919083085	9.87699956634651	7.81942638295829	9.96657689864504	12.1591919083085	9.96657689864504	7.81942638295829	10.2217657137713	12.1591919083085	10.1429493296771	7.81942638295829	10.0444121945286	12.1591919083085	10.0444121945286	7.68893200560763	10.0444121945286	12.1591919083085	10.1429493296771	8.60528360402245	8.9294217527867	12.1591919083085	10.377372155465	8.55790200336648	8.72287386390548	12.1591919083085	10.377372155465	8.50179680715976	8.66511372075679	11.5415579425812	9.96657689864504	8.44526526281778	9.87699956634651	11.5415579425812	9.87699956634651
377.14538	60.5	4.17654945138766	3.66341225639615	3.38601715113584	2.49927461330307	4.38326744715327	1.76114367701729	3.92843431444283	2.49927461330307	3.66341225639615	4.38326744715327	4.0684406670582	3.38601715113584	3.81505553200736	3.92843431444283	3.13585876815569	2.49927461330307	3.81505553200736	3.81505553200736	3.66341225639615	4.17654945138766	4.17654945138766	3.92843431444283	2.49927461330307	4.50272877490619	5.08319465261078	4.17654945138766	3.13585876815569	2.49927461330307	5.2160726545107	3.92843431444283	3.81505553200736	3.13585876815569	5.83371512638917	3.92843431444283	3.66341225639615	3.66341225639615	6.75128918840058	7.34891324793886	8.50179680715976	7.68893200560763	6.8760257270691	7.49679395106884	8.66511372075679	7.61896896456634	6.63496030047643	7.68893200560763	8.50179680715976	7.68893200560763	6.58060519001615	7.68893200560763	8.44526526281778	7.56226640620783	6.63496030047643	7.49679395106884	8.44526526281778	7.56226640620783	7.05058960302773	7.68893200560763	8.85811825297747	8.1140132856812	6.75128918840058	7.88201468678857	8.85811825297747	7.93526048801018	6.91933338032131	7.68893200560763	7.88201468678857	7.49679395106884	6.75128918840058	7.21367259869193	7.49679395106884	7.61896896456634
258.1096	129.2	9.08700066751233	3.92843431444283	7.61896896456634	6.1765780745181	9.08700066751233	8.20203637607019	7.68893200560763	6.63496030047643	5.93641139611094	8.40045441977732	3.13585876815569	6.8760257270691	5.83371512638917	8.35908613536771	4.38326744715327	6.50571015031642	6.75128918840058	8.30710079511326	6.58060519001615	7.88201468678857	6.41893344238313	8.20203637607019	6.27636458635617	8.02793857936664	9.16556336434533	8.60528360402245	4.65836471175702	7.09599601242021	9.16556336434533	8.72287386390548	5.6964899906761	7.21367259869193	9.39762613670885	8.60528360402245	4.65836471175702	3.13585876815569	9.62441946635553	10.6223822902023	11.270061870757	9.62441946635553	9.7205976901921	10.6223822902023	11.1150817127253	9.62441946635553	9.54521987392686	10.4888892723535	11.5415579425812	9.96657689864504	9.47826754877451	10.2984241334775	11.5415579425812	10.1429493296771	9.54521987392686	10.2984241334775	11.5415579425812	10.0444121945286	9.62441946635553	10.8464872800822	11.5415579425812	10.4888892723535	9.62441946635553	10.8464872800822	11.5415579425812	10.6223822902023	9.39762613670885	10.4888892723535	10.8464872800822	9.7205976901921	9.39762613670885	10.8464872800822	10.6223822902023	9.79936990072153
446.17791	79.3	7.61896896456634	8.50179680715976	8.23995300541424	8.40045441977732	7.41420147696442	8.44526526281778	8.16137494963866	8.30710079511326	7.41420147696442	8.23995300541424	8.16137494963866	8.16137494963866	7.68893200560763	8.30710079511326	8.30710079511326	8.16137494963866	8.23995300541424	8.40045441977732	7.81942638295829	8.1140132856812	8.1140132856812	8.55790200336648	7.81942638295829	8.30710079511326	6.41893344238313	8.35908613536771	8.16137494963866	8.30710079511326	6.91933338032131	8.30710079511326	8.20203637607019	8.35908613536771	6.83640726180987	8.20203637607019	8.30710079511326	5.6964899906761	8.35908613536771	8.66511372075679	9.33643283957098	8.1140132856812	8.72287386390548	8.72287386390548	9.33643283957098	8.1140132856812	8.07343996028206	8.55790200336648	9.33643283957098	8.1140132856812	8.30710079511326	8.50179680715976	9.39762613670885	8.16137494963866	8.16137494963866	8.50179680715976	9.25088943873214	8.16137494963866	7.93526048801018	8.72287386390548	9.00435097788629	8.23995300541424	7.93526048801018	8.78624774581412	9.16556336434533	8.16137494963866	7.49679395106884	8.60528360402245	9.08700066751233	8.23995300541424	7.68893200560763	8.60528360402245	9.00435097788629	8.23995300541424
169.03547	123.1	7.93526048801018	8.72287386390548	9.62441946635553	9.25088943873214	7.61896896456634	8.60528360402245	9.62441946635553	9.25088943873214	8.02793857936664	8.66511372075679	9.33643283957098	9.00435097788629	7.98332957677992	8.60528360402245	9.39762613670885	9.08700066751233	8.02793857936664	8.78624774581412	9.16556336434533	9.16556336434533	7.88201468678857	8.50179680715976	9.16556336434533	9.16556336434533	7.05058960302773	8.44526526281778	9.33643283957098	9.16556336434533	7.15326014603019	8.66511372075679	9.25088943873214	9.08700066751233	7.15326014603019	8.55790200336648	9.47826754877451	9.08700066751233	8.85811825297747	9.25088943873214	9.7205976901921	8.9294217527867	8.40045441977732	9.16556336434533	9.62441946635553	8.85811825297747	8.23995300541424	9.16556336434533	9.62441946635553	8.9294217527867	8.23995300541424	9.16556336434533	9.7205976901921	8.9294217527867	8.40045441977732	9.08700066751233	9.7205976901921	9.00435097788629	8.07343996028206	9.39762613670885	9.39762613670885	8.66511372075679	8.16137494963866	9.39762613670885	9.39762613670885	8.66511372075679	8.02793857936664	9.25088943873214	9.62441946635553	9.08700066751233	7.98332957677992	9.00435097788629	9.54521987392686	9.16556336434533
257.24728	78.7	3.92843431444283	3.81505553200736	5.08319465261078	3.92843431444283	3.13585876815569	3.66341225639615	4.65836471175702	4.17654945138766	4.0684406670582	3.66341225639615	6.06847453876578	5.2160726545107	4.0684406670582	3.66341225639615	6.41893344238313	3.81505553200736	4.0684406670582	3.92843431444283	6.06847453876578	3.92843431444283	3.92843431444283	3.81505553200736	5.34924549257333	3.92843431444283	3.38601715113584	3.38601715113584	6.34144885470513	4.17654945138766	3.38601715113584	3.66341225639615	6.1765780745181	5.2160726545107	3.66341225639615	3.81505553200736	6.27636458635617	5.34924549257333	6.34144885470513	6.41893344238313	6.91933338032131	6.58060519001615	6.06847453876578	6.27636458635617	6.58060519001615	6.78797003685164	6.1765780745181	6.41893344238313	6.63496030047643	6.70098690414908	5.93641139611094	6.78797003685164	6.41893344238313	6.70098690414908	6.34144885470513	6.1765780745181	6.75128918840058	6.83640726180987	6.1765780745181	6.34144885470513	6.75128918840058	7.05058960302773	6.41893344238313	6.75128918840058	6.06847453876578	6.75128918840058	6.41893344238313	6.34144885470513	7.05058960302773	7.34891324793886	6.34144885470513	6.27636458635617	7.00521516565496	7.15326014603019
161.0196	80.2	8.07343996028206	7.93526048801018	6.83640726180987	6.41893344238313	7.68893200560763	7.88201468678857	6.8760257270691	6.83640726180987	6.70098690414908	8.30710079511326	5.53162040472417	7.15326014603019	6.83640726180987	8.07343996028206	4.65836471175702	6.63496030047643	6.50571015031642	7.98332957677992	5.83371512638917	6.91933338032131	6.50571015031642	7.93526048801018	6.06847453876578	7.15326014603019	8.60528360402245	8.50179680715976	4.29636026612318	7.15326014603019	8.60528360402245	5.93641139611094	5.93641139611094	7.34891324793886	8.60528360402245	8.44526526281778	4.38326744715327	7.41420147696442	4.96410049937337	4.8208255604898	4.8208255604898	4.96410049937337	4.96410049937337	4.8208255604898	4.65836471175702	5.08319465261078	5.83371512638917	4.65836471175702	4.50272877490619	6.27636458635617	4.96410049937337	4.8208255604898	4.65836471175702	4.8208255604898	4.8208255604898	4.65836471175702	4.65836471175702	5.08319465261078	4.96410049937337	4.65836471175702	4.8208255604898	5.08319465261078	5.08319465261078	4.8208255604898	4.29636026612318	4.96410049937337	4.8208255604898	4.8208255604898	4.8208255604898	5.08319465261078	4.96410049937337	4.8208255604898	4.96410049937337	4.50272877490619
255.06537	122.8	4.0684406670582	10.4888892723535	9.96657689864504	9.96657689864504	9.96657689864504	10.4888892723535	9.87699956634651	10.0444121945286	9.47826754877451	10.4888892723535	9.47826754877451	9.7205976901921	9.47826754877451	10.6223822902023	9.47826754877451	9.87699956634651	7.21367259869193	10.4888892723535	9.62441946635553	9.96657689864504	9.54521987392686	10.4888892723535	9.62441946635553	9.96657689864504	10.6223822902023	10.4888892723535	9.25088943873214	9.87699956634651	10.6223822902023	10.4888892723535	9.62441946635553	10.2217657137713	10.6223822902023	10.4888892723535	8.44526526281778	10.1429493296771	5.6964899906761	7.93526048801018	5.53162040472417	7.49679395106884	5.34924549257333	7.93526048801018	5.53162040472417	5.93641139611094	5.93641139611094	5.53162040472417	5.2160726545107	5.93641139611094	6.78797003685164	5.2160726545107	8.35908613536771	5.83371512638917	5.83371512638917	7.88201468678857	5.2160726545107	5.6964899906761	5.83371512638917	8.44526526281778	5.6964899906761	5.6964899906761	6.06847453876578	5.53162040472417	8.9294217527867	5.53162040472417	6.1765780745181	5.34924549257333	5.34924549257333	6.06847453876578	5.83371512638917	5.53162040472417	5.6964899906761	5.93641139611094
400.34156	112.9	3.66341225639615	3.38601715113584	4.0684406670582	4.17654945138766	3.38601715113584	3.13585876815569	4.8208255604898	3.38601715113584	3.38601715113584	3.38601715113584	4.8208255604898	3.13585876815569	2.49927461330307	3.13585876815569	5.2160726545107	3.38601715113584	3.66341225639615	2.49927461330307	4.8208255604898	3.38601715113584	3.38601715113584	2.49927461330307	4.38326744715327	3.13585876815569	2.49927461330307	1.76114367701729	4.96410049937337	3.38601715113584	2.49927461330307	1.76114367701729	4.17654945138766	3.38601715113584	3.13585876815569	3.13585876815569	5.93641139611094	3.92843431444283	5.83371512638917	5.6964899906761	6.63496030047643	6.27636458635617	6.34144885470513	5.83371512638917	6.27636458635617	6.50571015031642	5.53162040472417	6.06847453876578	5.83371512638917	6.34144885470513	5.6964899906761	5.6964899906761	6.06847453876578	6.27636458635617	4.17654945138766	5.6964899906761	6.1765780745181	6.27636458635617	5.93641139611094	5.93641139611094	5.83371512638917	6.41893344238313	5.6964899906761	5.93641139611094	5.6964899906761	6.1765780745181	6.34144885470513	5.6964899906761	6.06847453876578	7.00521516565496	6.06847453876578	5.6964899906761	6.34144885470513	6.91933338032131
181.20718	95.6	1.76114367701729	4.50272877490619	4.50272877490619	4.65836471175702	3.92843431444283	4.8208255604898	6.1765780745181	4.8208255604898	3.92843431444283	5.2160726545107	5.93641139611094	4.50272877490619	4.17654945138766	5.34924549257333	5.6964899906761	4.8208255604898	1.76114367701729	4.96410049937337	5.08319465261078	4.0684406670582	1.76114367701729	5.34924549257333	5.6964899906761	4.8208255604898	4.29636026612318	4.0684406670582	5.08319465261078	3.92843431444283	5.08319465261078	4.0684406670582	4.65836471175702	4.17654945138766	4.38326744715327	4.0684406670582	5.34924549257333	4.50272877490619	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	4.8208255604898	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	4.8208255604898	1.76114367701729	4.38326744715327	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	2.49927461330307	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	4.8208255604898	1.76114367701729	4.65836471175702	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	1.76114367701729	4.29636026612318
484.30826	104.7	4.65836471175702	5.08319465261078	4.38326744715327	5.93641139611094	4.17654945138766	4.50272877490619	5.08319465261078	5.34924549257333	4.29636026612318	4.96410049937337	5.2160726545107	4.96410049937337	4.50272877490619	4.8208255604898	5.53162040472417	5.08319465261078	3.92843431444283	4.17654945138766	4.17654945138766	4.8208255604898	4.38326744715327	4.96410049937337	4.96410049937337	4.29636026612318	3.92843431444283	4.38326744715327	5.2160726545107	5.53162040472417	4.17654945138766	4.17654945138766	5.83371512638917	4.50272877490619	4.29636026612318	4.29636026612318	4.29636026612318	5.08319465261078	3.81505553200736	3.66341225639615	4.50272877490619	3.66341225639615	3.38601715113584	3.66341225639615	3.66341225639615	3.66341225639615	5.2160726545107	3.13585876815569	3.38601715113584	2.49927461330307	3.81505553200736	4.50272877490619	5.08319465261078	3.38601715113584	3.66341225639615	3.66341225639615	3.66341225639615	3.38601715113584	3.81505553200736	3.66341225639615	3.38601715113584	3.66341225639615	3.81505553200736	3.66341225639615	4.96410049937337	3.66341225639615	2.49927461330307	3.38601715113584	3.66341225639615	3.66341225639615	3.81505553200736	5.08319465261078	3.38601715113584	5.6964899906761
180.06599	26.8	6.8760257270691	8.1140132856812	7.93526048801018	8.1140132856812	6.63496030047643	8.23995300541424	7.88201468678857	8.35908613536771	6.75128918840058	7.93526048801018	7.61896896456634	7.76044670309895	6.91933338032131	7.81942638295829	7.34891324793886	7.98332957677992	6.1765780745181	7.56226640620783	7.27002499293191	7.27002499293191	6.70098690414908	7.41420147696442	7.09599601242021	7.09599601242021	6.8760257270691	6.91933338032131	7.41420147696442	7.93526048801018	7.00521516565496	6.91933338032131	7.27002499293191	7.56226640620783	7.09599601242021	6.63496030047643	7.41420147696442	7.93526048801018	4.50272877490619	4.29636026612318	4.29636026612318	5.34924549257333	4.29636026612318	4.29636026612318	5.6964899906761	4.38326744715327	4.29636026612318	4.0684406670582	5.08319465261078	3.92843431444283	4.38326744715327	4.65836471175702	4.17654945138766	4.17654945138766	4.38326744715327	4.38326744715327	4.38326744715327	4.38326744715327	4.50272877490619	4.8208255604898	4.17654945138766	4.38326744715327	4.65836471175702	4.29636026612318	3.92843431444283	4.38326744715327	4.0684406670582	4.29636026612318	4.96410049937337	4.29636026612318	4.29636026612318	4.29636026612318	4.29636026612318	4.0684406670582
114.06648	66.3	3.38601715113584	4.96410049937337	4.8208255604898	5.6964899906761	4.50272877490619	4.38326744715327	5.2160726545107	6.41893344238313	3.13585876815569	4.0684406670582	4.96410049937337	3.92843431444283	1.76114367701729	3.81505553200736	4.96410049937337	4.50272877490619	4.38326744715327	4.0684406670582	3.92843431444283	3.13585876815569	4.0684406670582	4.50272877490619	3.92843431444283	3.66341225639615	3.81505553200736	3.92843431444283	4.0684406670582	4.65836471175702	4.29636026612318	4.29636026612318	4.0684406670582	4.29636026612318	4.0684406670582	3.66341225639615	4.0684406670582	3.38601715113584	3.92843431444283	3.81505553200736	3.66341225639615	3.81505553200736	3.66341225639615	3.81505553200736	4.50272877490619	3.81505553200736	3.81505553200736	3.38601715113584	3.66341225639615	4.96410049937337	3.92843431444283	3.66341225639615	3.38601715113584	5.34924549257333	3.81505553200736	3.81505553200736	3.81505553200736	3.66341225639615	3.92843431444283	5.34924549257333	4.65836471175702	4.96410049937337	3.92843431444283	5.34924549257333	3.13585876815569	3.81505553200736	3.13585876815569	3.66341225639615	3.81505553200736	4.8208255604898	3.92843431444283	3.66341225639615	3.66341225639615	3.13585876815569
90.05544	114.3	7.27002499293191	8.55790200336648	8.35908613536771	8.72287386390548	7.34891324793886	8.40045441977732	8.30710079511326	8.72287386390548	7.34891324793886	8.60528360402245	8.02793857936664	8.44526526281778	7.27002499293191	8.66511372075679	8.1140132856812	8.60528360402245	7.34891324793886	8.55790200336648	7.93526048801018	8.72287386390548	7.15326014603019	8.66511372075679	8.02793857936664	8.60528360402245	8.35908613536771	8.20203637607019	8.02793857936664	8.66511372075679	8.40045441977732	8.35908613536771	8.23995300541424	8.78624774581412	8.23995300541424	8.23995300541424	8.02793857936664	8.55790200336648	6.70098690414908	6.50571015031642	6.1765780745181	6.63496030047643	5.93641139611094	6.75128918840058	6.75128918840058	6.63496030047643	6.06847453876578	5.6964899906761	8.07343996028206	7.49679395106884	6.27636458635617	5.53162040472417	7.98332957677992	7.49679395106884	6.58060519001615	6.78797003685164	7.98332957677992	7.61896896456634	6.06847453876578	6.27636458635617	6.83640726180987	5.83371512638917	6.34144885470513	6.34144885470513	5.2160726545107	6.78797003685164	6.50571015031642	7.41420147696442	6.27636458635617	6.34144885470513	6.1765780745181	7.09599601242021	5.93641139611094	6.1765780745181
90.05544	114.3	6.1765780745181	7.98332957677992	4.96410049937337	5.53162040472417	6.1765780745181	7.81942638295829	4.38326744715327	5.08319465261078	6.06847453876578	8.16137494963866	4.38326744715327	5.34924549257333	6.27636458635617	7.98332957677992	4.17654945138766	5.83371512638917	5.93641139611094	8.1140132856812	5.34924549257333	6.78797003685164	5.83371512638917	7.98332957677992	5.93641139611094	6.41893344238313	8.07343996028206	7.98332957677992	5.53162040472417	6.95904449538046	7.76044670309895	8.07343996028206	5.2160726545107	7.09599601242021	7.98332957677992	8.07343996028206	5.6964899906761	7.27002499293191	4.17654945138766	5.34924549257333	3.92843431444283	4.0684406670582	3.92843431444283	4.0684406670582	3.92843431444283	4.0684406670582	3.92843431444283	3.81505553200736	3.81505553200736	3.38601715113584	4.17654945138766	3.81505553200736	3.81505553200736	3.81505553200736	4.0684406670582	4.0684406670582	4.0684406670582	3.92843431444283	4.17654945138766	3.92843431444283	3.81505553200736	3.92843431444283	4.17654945138766	3.92843431444283	3.38601715113584	3.92843431444283	3.66341225639615	3.92843431444283	4.0684406670582	3.92843431444283	4.8208255604898	3.92843431444283	3.92843431444283	3.66341225639615
