"P.value_Factor1Group2"	"P.value_Age"	"P.value_GenderM"	"Estimate_Factor1Group2"	"Estimate_Age"	"Estimate_GenderM"	"StdError_var_Factor1Group2"	"StdError_var_Age"	"StdError_var_GenderM"	"t-statistic_Factor1Group2"	"t-statistic_Age"	"t-statistic_GenderM"	"mz"	"time"	"Subject1TP0"	"Subject1TP1"	"Subject1TP2"	"Subject1TP3"	"Subject2TP0"	"Subject2TP1"	"Subject2TP2"	"Subject2TP3"	"Subject3TP0"	"Subject3TP1"	"Subject3TP2"	"Subject3TP3"	"Subject4TP0"	"Subject4TP1"	"Subject4TP2"	"Subject4TP3"	"Subject5TP0"	"Subject5TP1"	"Subject5TP2"	"Subject5TP3"	"Subject6TP0"	"Subject6TP1"	"Subject6TP2"	"Subject6TP3"	"Subject7TP0"	"Subject7TP1"	"Subject7TP2"	"Subject7TP3"	"Subject8TP0"	"Subject8TP1"	"Subject8TP2"	"Subject8TP3"	"Subject9TP0"	"Subject9TP1"	"Subject9TP2"	"Subject9TP3"	"Subject10TP0"	"Subject10TP1"	"Subject10TP2"	"Subject10TP3"	"Subject11TP0"	"Subject11TP1"	"Subject11TP2"	"Subject11TP3"	"Subject12TP0"	"Subject12TP1"	"Subject12TP2"	"Subject12TP3"	"Subject13TP0"	"Subject13TP1"	"Subject13TP2"	"Subject13TP3"	"Subject14TP0"	"Subject14TP1"	"Subject14TP2"	"Subject14TP3"	"Subject15TP0"	"Subject15TP1"	"Subject15TP2"	"Subject15TP3"	"Subject16TP0"	"Subject16TP1"	"Subject16TP2"	"Subject16TP3"	"Subject17TP0"	"Subject17TP1"	"Subject17TP2"	"Subject17TP3"	"Subject18TP0"	"Subject18TP1"	"Subject18TP2"	"Subject18TP3"
0.055872528715148	0.256527525385962	0.503106121750486	0.102093170919639	-0.0038611352941275	-0.0362272053107548	0.0524815129256102	0.00337434981848158	0.0538139988583024	1.94531684070066	-1.14426052479199	-0.673192962413826	169.05012	4.6	10.14	10.3	10.14	10.22	10.14	10.22	10.14	10.22	10.3	9.97	10.22	10.04	10.38	9.97	10.3	9.97	10.14	10.14	10.04	10.14	9.97	10.22	10.04	10.14	9.55	9.72	10.22	10.04	9.55	9.72	10.14	10.04	9.55	9.72	10.14	10.04	10.3	10.49	10.04	10.38	10.38	10.3	10.14	10.38	10.22	10.14	10.04	10.3	10.3	10.14	9.97	10.49	10.3	10.14	10.04	10.3	10.14	10.22	9.62	9.8	10.14	10.14	9.62	9.88	10.14	10.22	9.97	10.3	10.14	10.22	9.88	10.22
0.00424225362668484	0.771399961466662	0.387576077999517	0.562294953268054	-0.00356392112212155	-0.169437829487817	0.190020263335628	0.0122175372879067	0.194844806564404	2.95913153364538	-0.291705360756234	-0.869604032437021	181.0718	419.9	4.3	5.83	2.5	3.39	4.07	5.53	3.66	3.14	4.5	5.94	3.93	2.5	4.96	5.08	3.82	3.14	4.18	4.38	3.14	2.5	4.3	4.82	3.39	2.5	5.22	4.66	3.66	3.14	4.96	4.82	3.39	2.5	4.5	4.96	3.39	2.5	4.66	4.38	4.38	4.38	4.38	4.38	4.3	4.5	4.38	4.18	4.18	4.07	4.5	4.18	4.5	4.3	5.08	4.5	5.35	5.83	4.66	4.3	4.3	4.5	4.82	4.38	4.07	4.5	5.53	4.38	4.38	4.38	4.38	4.38	4.38	4.18
3.64792777240026e-23	0.720988284330872	0.419037618149857	-3.42824641855539	-0.0052909413842524	-0.191296694260275	0.229462244133635	0.0147534977304907	0.235288204464188	-14.9403507818865	-0.358622848690162	-0.813031382919969	156.07674	126.3	7.05	9.88	5.83	7.5	7.27	9.97	5.35	7.65	7.56	10.04	7.05	7.01	8.07	10.04	6.84	7.27	7.88	9.88	7.5	7.5	8.03	9.72	7.5	7.69	8.56	9.97	7.01	8.2	8.56	9.88	6.88	8.03	8.93	9.88	7.01	8.2	4.82	4.5	5.08	4.5	4.5	4.5	4.38	4.66	4.5	4.3	5.7	4.18	4.66	4.3	4.3	4.38	4.5	5.08	4.5	4.5	4.82	4.38	4.38	4.66	5.22	4.5	4.66	4.66	5.35	4.5	4.5	4.5	4.5	4.5	4.5	4.66
5.84601511989091e-13	0.900611870133404	0.693306377082284	-2.11828495231923	-0.00192525922066509	0.0970070063238374	0.238869963396798	0.0153583761727905	0.244934782191563	-8.867941880162	-0.125355649516904	0.396052391807581	170.08106	30	8.03	8.61	7.5	6.88	8.03	8.67	1.76	7.15	7.21	8.72	7.01	6.75	7.35	8.72	7.05	7.1	6.84	8.45	7.01	7.21	6.63	8.45	7.05	7.41	8.24	8.56	7.1	7.01	8.31	8.5	7.35	7.05	8.4	8.5	6.96	7.1	5.22	5.08	6.88	5.08	6.63	5.08	4.96	5.35	5.08	5.08	4.82	4.66	5.83	6.34	4.96	5.22	4.96	4.96	4.96	6.79	5.22	5.08	5.22	6.79	5.35	5.08	4.5	5.22	5.08	5.08	5.53	5.53	5.22	6.34	5.22	5.08
0.0223453087783661	0.363497639817326	0.716901261684877	0.154062872513242	-0.0038763386894784	0.02460433163599	0.0658996427748728	0.00423708150240616	0.067572809992659	2.33784078374376	-0.914860544286697	0.364115857231081	297.97307	125	9.48	9.34	9.72	9.62	9.4	9.34	9.72	9.48	9.55	9.09	9.72	9.4	9.55	9.09	9.72	9.48	9.55	9.09	9.55	9.48	9.4	9.09	9.4	9.48	8.93	9.25	9.48	9.34	8.79	8.86	9.34	9.48	8.72	8.86	9.4	9.34	9.8	9.72	9.48	9.55	9.8	9.55	9.4	9.48	9.88	9.4	9.4	9.48	9.88	9.4	9.34	9.48	9.88	9.4	9.4	9.34	9.72	9.8	9.09	9	9.72	9.72	9.09	9	9.97	9.48	9.34	9.4	9.97	9.34	9.34	9.48
1.98794153556856e-05	0.697708420566805	0.887059158014808	0.426583176351802	-0.00233232957631913	-0.0135943157057175	0.0929973031451764	0.00597935188019456	0.0953584697981824	4.58704889200788	-0.390063943894073	-0.142560128476145	181.04836	126.5	7.35	7.5	8.03	8.07	7.94	7.69	7.98	8.24	8.2	7.76	8.5	7.98	8.4	7.21	8.5	7.88	8.16	7.21	8.16	7.76	7.76	7.27	8.31	7.56	7.15	7.41	8.5	7.76	6.96	7.69	8.45	7.41	7.05	7.41	8.5	7.82	8.16	8.31	7.76	8.45	8.11	8.11	8.16	8.5	8.36	8.2	7.62	8.45	8.36	8.2	7.94	8.4	8.45	8.16	7.76	8.45	8.24	8.2	7.88	8.61	8.24	8.11	7.69	8.36	8.56	8.31	8.31	8.56	8.56	8.36	8.36	8.61
0.445078658909297	0.453579272088831	0.436593631217153	0.054824299982593	0.00345923298315576	0.0572746082767536	0.0713751973269415	0.00458913759756959	0.07318738682148	0.768114163404194	0.753787157087591	0.782574850178199	165.09094	143.3	10.62	10.85	11.12	10.85	10.85	10.85	11.12	10.85	10.85	10.62	11.27	10.62	10.85	10.49	11.12	10.85	11.12	10.62	11.27	10.62	10.85	10.62	11.27	10.62	10.49	10.85	11.27	10.85	10.49	10.85	11.27	10.85	10.49	10.85	11.27	10.85	10.85	11.12	10.49	11.12	10.85	11.12	10.38	11.27	10.85	11.12	10.38	11.12	10.85	11.12	10.49	11.12	10.85	11.12	10.38	11.12	11.12	11.12	10.3	11.12	11.12	11.12	10.14	11.27	11.12	11.12	10.62	11.27	11.12	11.12	10.85	11.27
0.000420413555167548	0.855135096645216	0.87232013887743	0.41478268558916	0.00131766162901608	-0.0184975938129952	0.111825170201136	0.0071899078691716	0.114664369338271	3.70920683458925	0.183265439973975	-0.161319457122949	169.0971	103.1	8.24	8.03	7.82	8.16	7.98	7.94	8.07	8.03	8.86	7.69	8.67	7.82	8.67	7.1	8.67	8.07	7.69	7.62	8.4	7.82	7.98	7.76	8.4	7.94	7.82	7.56	8.4	7.41	7.35	7.76	8.4	7.5	7.69	7.5	8.2	7.56	8.4	8.36	8.45	8.72	8.61	8.5	8.2	8.61	8.72	8.07	8.03	8.79	8.86	8.07	8.31	8.79	8.67	8.4	8.4	8.67	8.45	8.36	6.63	8.5	8.45	8.16	6.63	8.61	8.86	8.36	8.24	8.5	8.61	8.4	8.31	8.56
0.530914677514837	0.481739525085187	0.258029033722765	-0.0558892316126292	0.00403596657250553	0.103784663325247	0.0887366211487008	0.00570540719529583	0.0909896106835657	-0.629832766778133	0.707393255968344	1.14062102854994	444.1638	39.7	10.3	10.38	10.85	10.62	10.3	10.38	10.85	10.62	10.62	10.38	11.12	10.85	10.62	10.38	11.27	10.62	10.38	10.38	11.12	10.85	10.38	10.38	11.12	10.85	10.04	10.22	10.85	10.62	10.3	10.3	11.12	10.62	10.04	10.22	11.12	10.62	10.62	10.85	10.14	10.85	10.49	10.85	9.72	11.12	10.38	10.85	10.22	10.85	10.62	10.85	10.04	11.27	10.62	10.62	9.88	11.27	10.38	10.62	9.88	10.85	10.62	10.49	9.8	10.85	10.49	10.85	10.38	10.85	10.49	10.62	10.38	10.85
0.00152155780618348	0.719918450751849	0.264976098891112	0.440064645132961	0.00308316645664892	0.153491426450246	0.133179922097161	0.00856293237184188	0.136561310376936	3.30428669880069	0.360059652787581	1.12397446997675	181.07191	254	6.51	7.01	8.11	8.03	6.58	7.1	7.94	8.07	7.62	6.42	8.56	8.2	7.82	6.42	8.86	8.11	7.5	6.92	8.31	7.94	7.35	6.92	8.45	7.88	6.7	7.21	8.07	8.07	6.84	7.01	8.03	7.69	6.79	6.75	8.07	7.62	7.94	8.07	7.27	8.56	7.98	8.16	7.41	8.56	7.88	7.98	7.88	8.61	8.03	8.03	7.76	8.5	7.88	7.98	7.5	8.56	7.82	8.24	7.76	8.36	7.88	7.98	7.35	8.56	7.98	7.82	7.82	8.31	8.07	7.94	7.82	8.45
0.0252308950725852	0.281190058194164	0.0472384236365712	-0.243686376148646	-0.0074376474909681	-0.220661048068809	0.106490106354993	0.006846884760323	0.109193850221715	-2.28834757039587	-1.08628197367488	-2.02081937417503	353.13496	72.1	9.55	9.72	8.86	9.48	9.48	9.62	9	9.72	9.34	9.72	8.72	9.62	9.17	9.72	8.56	9.62	9.48	9.55	8.67	9.62	9.25	9.4	8.79	9.55	8.72	9.62	8.86	9.72	8.86	9.55	8.67	9.72	8.86	9.62	9.09	9.72	8.5	9.09	9.55	8.4	8.93	9.09	9.8	8.4	8.86	9.25	9.72	8.4	8.93	9.09	9.88	8.56	8.86	9.17	9.8	8.61	8.5	9.17	9.72	8.45	8.36	9.17	9.72	8.45	8.61	9.55	9.48	8.67	8.72	9.09	9.4	8.67
4.38520473222781e-11	0.451051689979035	0.47570202547807	0.893278325155498	-0.00555735369922466	0.0838555255741634	0.114024304647316	0.00733130335313569	0.116919338983367	7.83410456146572	-0.758030793644312	0.717208344687036	265.11181	92.3	6.28	6.51	7.27	7.35	6.51	6.51	6.96	7.27	7.1	6.58	7.76	7.05	7.01	5.83	7.69	6.84	6.96	6.28	7.21	6.34	6.79	5.83	7.27	6.88	6.28	5.94	7.5	6.92	5.94	6.07	7.5	6.58	5.53	5.94	7.15	6.75	7.76	7.82	7.5	8.03	7.76	7.88	7.35	8.07	7.76	7.56	7.56	7.98	7.41	7.41	7.15	8.07	7.62	7.56	7.21	7.98	7.56	7.56	6.92	7.94	7.62	7.69	6.92	7.76	7.82	7.76	7.5	8.07	7.82	7.69	7.41	7.98
0.35839943680654	0.266265689570119	0.371223641761588	0.0633232058745053	0.00493544826989254	0.0632072450282374	0.0684808074362092	0.00440303998989865	0.0702195094568139	0.924685444655304	1.12091833851506	0.900137946237162	150.05833	111.4	10.04	10.04	10.22	10.49	10.22	10.14	10.3	10.3	10.22	9.88	10.62	10.3	10.22	9.88	10.62	10.3	10.22	10.04	10.49	10.38	10.22	10.04	10.38	10.3	10.22	10.3	10.49	10.38	10.22	10.22	10.3	10.14	10.22	10.38	10.3	10.3	10.22	10.3	9.8	10.62	10.3	10.49	9.55	10.62	10.62	10.62	9.55	10.62	10.38	10.62	9.62	10.62	10.49	10.38	9.55	10.62	10.49	10.49	9.8	10.3	10.38	10.62	9.88	10.49	10.62	10.38	10.22	10.62	10.62	10.38	10.49	10.62
8.03648571975634e-37	0.2976475806251	0.491297928006433	-4.06684606377251	0.0106455628002878	0.111938199862505	0.157756673273642	0.0101431184459129	0.161762056049542	-25.7792331657389	1.04953549118589	0.691992934537266	195.08766	374.8	8.16	7.69	9.34	7.69	8.4	7.56	9.48	7.56	7.94	7.27	9.17	7.35	8.16	7.15	9.17	7.15	7.05	7.69	9.09	7.35	7.21	7.62	9.09	7.35	9.88	7.69	9	7.69	9.72	7.21	8.93	7.62	9.48	7.62	8.93	7.5	4.3	4.07	4.07	4.18	4.07	4.18	4.07	4.18	4.07	3.93	3.93	3.66	4.82	3.93	3.93	3.93	4.3	4.18	4.18	4.18	4.3	4.07	3.93	4.18	4.3	4.07	3.66	4.18	3.82	4.07	4.18	4.18	4.07	4.07	4.07	3.82
0.720105772956525	0.96652050891762	0.934684809605134	0.0340837984518079	-0.000256582265627668	0.00798975601879506	0.0947277336704273	0.00609061159058156	0.0971328353055605	0.359808021697117	-0.042127504243489	0.0822559744463433	300.28962	83.8	9.25	9.8	9.8	9.88	9.55	9.8	9.8	9.62	9.97	9.8	10.14	9.88	9.97	9.8	10.14	9.72	9.62	9.62	10.14	9.88	9.72	9.62	10.14	9.72	9.09	9	9.97	9.62	9.25	9.34	10.04	9.25	9.09	9.25	9.97	9.62	9.97	9.97	9.17	10.3	9.97	9.88	9.09	10.3	9.97	9.62	9.25	10.38	9.97	9.72	9.25	10.3	9.97	9.72	9.34	10.38	10.04	9.55	8.93	9.72	10.04	9.55	8.67	9.72	9.88	9.4	9.25	10.04	10.04	9.55	9.25	10.04
3.1718342056504e-07	0.805728843945252	0.793753093728423	0.89728423931328	0.0025120470262103	0.0425881783058648	0.158241876769958	0.010174315075706	0.16225957868068	5.67033365395238	0.24690084860931	0.262469424931003	122.02708	124.2	6.07	5.94	7.1	6.7	5.7	6.28	7.15	6.96	6.96	5.83	7.5	7.27	6.7	5.53	7.62	7.01	6.7	6.07	7.56	7.1	6.75	6.07	7.56	6.96	5.35	5.22	7.56	6.58	6.07	5.7	7.56	5.08	5.22	6.07	7.5	6.63	7.5	7.56	6.7	8.16	7.62	7.41	6.92	8.24	7.56	7.5	6.51	8.07	7.76	7.5	7.05	8.03	7.5	7.27	6.92	8.11	7.41	7.21	6.58	7.76	7.35	7.41	6.88	8.03	7.69	7.1	7.1	7.88	7.62	7.35	7.15	7.82
0.162334054352884	0.563939876394867	0.263455838068321	-0.145399972663481	0.00383739025395774	0.119010591883717	0.102930763884292	0.00661803338103923	0.105544137380431	-1.41259976295261	0.579838455477108	1.12759073916865	130.04993	122.3	11.12	11.27	11.79	11.27	11.12	11.12	11.54	11.27	11.54	11.12	12.01	11.54	11.54	11.27	12.16	11.54	11.27	11.27	12.01	11.27	11.27	11.27	12.01	11.12	10.85	11.27	11.79	11.27	10.85	11.27	12.01	11.12	11.12	11.27	12.01	11.12	11.27	11.27	10.62	11.79	11.27	11.27	10.49	12.16	11.54	11.27	10.49	11.79	11.54	11.27	10.3	11.79	11.54	11.27	10.49	11.79	11.54	11.27	10.38	11.79	11.54	11.27	10.38	11.79	11.54	11.27	11.27	11.54	11.54	11.27	11.27	11.54
1.484666472419e-33	0.257498859567068	0.795209440848485	-4.35070147208448	0.0140159713332768	0.0510067533038257	0.190901657304706	0.0122742073687365	0.195748578795835	-22.7902760694222	1.14190439449285	0.260572789941047	130.04993	122.3	7.56	8.86	8.07	7.05	7.82	8.72	8.03	7.01	7.27	9	7.69	7.5	7.1	8.79	7.76	7.56	7.41	9	8.61	8.61	6.96	9	8.61	8.56	9.72	10.14	7.94	8.56	9.8	10.14	7.82	8.5	9.72	10.14	7.82	8.61	4.07	3.93	3.82	3.93	3.82	3.93	3.82	3.93	4.82	3.66	4.38	3.14	4.07	5.35	3.66	3.66	3.93	3.93	3.93	3.82	4.07	3.82	3.66	3.82	4.07	3.82	4.38	5.7	3.39	3.82	3.93	3.82	5.7	3.82	3.82	3.39
0.610705297754267	0.926294984834122	0.0858877252528199	0.0477633045892992	0.000557540689890172	0.166895560996965	0.0933912965067519	0.00600468406583485	0.0957624665034613	0.511432075320274	0.0928509616454993	1.74280766871154	153.05497	31.2	8.79	8.45	9.48	9.17	9.25	8.5	9.4	9.09	9.09	8.07	9.4	9.25	9.09	8.11	9.34	9.25	9.09	8.61	9.34	9.09	8.86	8.4	9.34	9.09	8.67	8.4	9.4	8.93	8.67	8.56	9.4	8.93	8.56	8.4	9.34	8.93	9.25	8.72	8.4	9.4	9.34	8.86	8.36	9.4	9.4	8.86	8.45	9.25	9.34	8.86	8.67	9.34	9.09	8.86	8.36	9.4	9.25	8.86	8.79	9.4	9.25	8.86	8.61	9.4	9.55	8.79	8.79	9.48	9.48	8.79	8.79	9.4
8.88806024430281e-06	0.436266411720678	0.146384358204327	0.996611271190657	0.0104433554226461	0.312460536369129	0.207404999003071	0.0133353057433805	0.212670934151194	4.80514585463728	0.783135806828431	1.46922068883655	389.37781	89.9	5.08	4.3	6.92	6.96	5.94	4.3	6.84	6.75	6.42	4.3	7.21	6.79	5.94	4.5	7.1	6.58	5.7	4.82	7.15	6.84	6.07	4.07	7.21	6.58	5.53	4.3	7.15	6.28	5.35	5.08	7.1	6.79	5.35	5.53	7.27	6.07	7.21	6.79	6.58	7.76	6.84	7.05	6.18	7.88	7.35	7.15	6.07	7.82	7.27	7.1	5.94	7.69	7.27	6.96	5.94	7.82	7.15	7.01	6.18	7.88	7.56	6.42	6.51	7.82	7.35	6.7	6.79	7.69	7.56	6.96	6.51	7.88
0.0137341724031294	0.981679655231905	0.0432599887324214	0.386000382119401	-0.000226105561501934	0.322245486006496	0.152580235023029	0.00981029432371016	0.156454189972903	2.52981902971339	-0.0230477857280456	2.05967948868807	123.05525	167.8	7.01	6.28	7.56	7.21	6.79	5.83	7.62	7.1	7.76	5.7	7.88	7.41	7.56	5.94	7.88	7.21	6.92	5.7	7.98	7.01	7.5	6.18	7.76	6.84	6.58	6.84	7.82	6.84	6.34	6.34	7.76	7.01	6.34	6.51	7.94	6.92	7.62	7.41	6.51	8.2	7.5	7.15	6.7	8.2	7.62	7.62	6.34	8.16	7.62	7.56	6.34	8.2	7.76	7.69	6.28	8.24	7.69	7.27	7.15	8.16	7.69	7.27	6.75	8.24	7.76	7.05	7.21	7.98	7.41	7.27	7.27	8.11
0.104265723770709	0.614264894368685	0.709026387450141	0.913321592686981	0.0180577906581239	0.213136998683298	0.554689355734259	0.0356642905757809	0.568772710468671	1.64654609511659	0.506326927203388	0.374731408100912	180.0655	135	2.5	3.14	7.98	7.62	1.76	3.39	8.11	7.41	1.76	3.14	8.36	7.62	3.39	3.39	8.4	7.5	2.5	3.39	8.45	6.88	2.5	3.39	8.36	7.05	1.76	3.66	8.2	7.35	1.76	3.39	8.36	7.15	1.76	1.76	8.4	7.21	3.14	5.83	7.35	7.56	2.5	5.7	7.62	7.35	3.14	5.83	8.11	7.35	5.22	6.18	7.41	7.35	5.35	5.83	7.56	7.41	3.14	5.53	8.11	6.92	4.5	5.7	8.07	7.62	4.3	6.07	8.11	7.21	3.14	5.94	7.94	6.75
0.0968908422025452	0.793799673835727	0.366875345601029	0.171126883801484	0.00171515162612516	0.0946904916078936	0.101657740605833	0.00653618311359975	0.104238792518314	1.68336304526982	0.262408747783773	0.908399736031642	175.02392	98.7	8.4	8.67	9.09	8.93	8.67	8.86	9.34	9	9.25	8.45	9.62	8.93	9.34	8.4	9.55	8.93	9.17	8.5	9.4	8.79	9.17	8.61	9.48	8.86	8.45	8.67	9.62	8.72	8.45	8.61	9.48	8.86	8.36	8.67	9.62	8.67	9.55	8.93	8.61	9.48	9.48	8.93	8.5	9.55	9.48	8.93	8.61	9.55	9.55	9	8.5	9.62	9.48	9	8.5	9.55	9.48	9	8.36	9.17	9.48	9	8.31	9.09	9.62	8.93	8.86	9.55	9.62	8.93	8.86	9.55
3.66382615321988e-09	0.631162721865401	0.236927154772434	1.47394869094512	-0.00675037301031114	0.26635781024498	0.217697531482122	0.0139970741103029	0.223224790170203	6.77062657031629	-0.482270291427718	1.19322683668731	169.04828	128.9	4.5	4.38	5.53	6.07	4.96	4.18	5.94	5.7	6.28	3.82	7.15	5.94	6.51	4.3	7.27	6.18	5.83	3.66	6.96	5.08	5.22	4.38	7.01	5.22	4.96	4.82	7.27	4.82	4.66	4.38	7.05	5.35	4.96	4.18	7.1	4.38	7.15	6.58	5.7	7.82	7.27	6.96	5.94	7.76	7.1	6.79	6.28	7.76	7.1	7.21	6.18	7.76	7.21	6.75	5.7	7.88	7.1	6.96	6.28	7.56	7.5	7.15	6.18	7.5	7.41	6.63	6.75	7.76	7.21	6.58	6.84	7.76
0.595806245015499	0.617348815245738	0.098684519887717	0.0463735100626291	0.0028080049760601	0.149376189152436	0.0870130021821903	0.00559458544069016	0.08922222967785	0.532949201839179	0.501914754154457	1.67420372357629	245.07701	108.2	9.62	9.48	10.04	10.04	9.72	9.72	10.04	9.97	10.04	9.34	10.3	10.14	10.04	9.55	10.22	10.14	10.04	9.72	10.3	10.04	10.04	9.8	10.3	10.04	9.48	9.8	10.14	10.14	9.48	9.8	10.22	9.97	9.62	9.8	10.22	9.97	10.14	10.04	9.09	10.49	10.14	10.14	9.25	10.49	10.14	10.04	9.17	10.49	10.14	10.22	9.09	10.38	10.14	10.22	9.09	10.49	10.22	9.97	9.55	10.22	10.22	10.04	9.55	10.3	10.22	9.97	9.8	10.49	10.22	9.97	9.72	10.49
0.000754943694844003	0.806387893758155	0.271366212777131	0.426853343276575	-0.00191390550257489	0.137567046141196	0.120981969632148	0.00777865317728997	0.12405365647305	3.52823932834327	-0.246045871817836	1.10893181267157	190.08619	103.5	6.84	6.58	7.76	7.98	6.92	6.92	7.76	7.82	8.24	7.01	8.2	7.88	8.2	6.51	8.24	7.82	7.98	6.96	8.07	7.69	7.41	6.96	8.07	7.82	6.79	6.88	7.88	7.82	6.7	7.05	7.98	7.76	6.75	6.96	7.98	7.69	7.82	7.88	7.21	8.36	7.94	7.82	7.21	8.36	7.94	8.11	7.27	8.36	8.11	8.11	6.96	8.36	7.94	8.2	7.1	8.5	8.03	7.76	7.69	8.4	8.03	7.82	7.76	8.5	8.11	8.07	8.07	8.45	8.31	7.88	7.88	8.4
0.00250521722042171	0.975399384024221	0.239640733655485	0.238053205225308	-0.00015090202188509	0.0922388608772792	0.0758295386554856	0.00487553379721293	0.0777548222059845	3.13932023649582	-0.0309508718760912	1.18627833310356	220.1183	48	8.45	7.82	8.56	8.67	8.24	8.07	8.61	8.67	8.67	7.62	8.79	8.72	8.61	7.88	8.79	8.56	8.79	7.82	8.5	8.45	8.56	7.88	8.5	8.36	7.98	7.82	8.56	8.4	7.88	7.98	8.5	8.24	8.07	7.88	8.61	8.4	8.31	8.5	8.24	8.86	8.5	8.45	8.07	8.72	9	8.61	8.31	8.86	8.79	8.56	8.24	8.86	8.93	8.67	8.03	8.93	8.93	8.4	8.56	8.79	8.67	8.5	8.2	8.79	8.79	8.45	8.5	8.72	8.93	8.45	8.5	8.79
0.00355352216855149	0.706985808748	0.0339575744186238	0.265328249258742	-0.00213204759217614	0.19494485994843	0.0878433144280376	0.0056479711725388	0.0900736232402535	3.02047174547475	-0.377489106626898	2.16428353757296	190.0862	104.6	9.34	8.4	9.4	9.09	9.17	8.56	9.17	9.17	9.4	8.5	9.25	9.48	9.25	8.5	9.25	9.55	9.4	8.72	9.48	9.34	9.48	8.86	9.55	9.4	8.79	8.79	9.55	9.48	8.72	9.09	9.55	9.62	8.67	8.79	9.55	9.4	9.88	9.48	8.93	10.22	9.88	9.72	9	9.72	9.8	9.34	8.72	9.62	9.72	9.55	8.72	9.55	9.8	9.48	8.72	9.62	9.88	9.48	9.34	9.55	9.88	9.48	9.34	9.62	9.72	9.17	9.17	9.62	9.72	9.17	9.09	9.62
0.0216681600636723	0.175934654087147	0.326417391857	0.125245625648381	0.00468589840691699	0.0540138295410918	0.0532897964280955	0.00342631919089199	0.0546428043758106	2.35027404950545	1.36761876108136	0.988489338314465	380.25545	60.5	11.54	11.12	11.54	11.54	11.27	11.54	11.79	11.79	11.79	11.54	11.54	11.79	11.79	11.54	11.54	11.79	11.79	11.54	11.54	11.79	11.79	11.54	11.79	11.79	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.79	11.79	11.12	12.01	11.54	11.79	11.27	11.79	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.16	11.79	11.79	11.79	12.01	11.79	11.79	11.79	12.01
0.000511326532623769	0.755573791379543	0.0491746464712048	0.31926489364004	-0.00175816724733656	0.179679729934434	0.0874877493543507	0.00562510977097147	0.0897090305026821	3.64925256388669	-0.312556966694166	2.00291686274618	248.03152	103.7	7.82	7.41	8.16	8.24	7.76	7.35	8.24	8.16	8.5	7.5	8.24	8.11	8.24	7.41	8.36	8.36	8.07	7.5	8.36	8.24	8.07	7.82	8.24	8.24	7.76	7.62	8.36	8.24	7.5	7.62	8.31	8.16	7.5	7.69	8.36	8.24	8.07	8.24	7.94	8.61	8.16	8.36	7.56	8.67	8.79	8.36	7.98	8.5	8.67	8.36	7.21	8.67	8.31	8.36	7.82	8.86	8.72	8.16	8.24	8.72	8.72	8.4	8.11	8.72	8.72	8.4	8.2	8.79	8.67	8.24	8.11	8.72
1.16087492498926e-09	0.725509125930754	0.0614846371889137	0.72353451679374	0.00232696399847076	0.200143255934734	0.102653430605178	0.00660020196864524	0.10525976271336	7.04832281325867	0.352559514015659	1.90142226027773	206.08117	107.7	7.69	6.07	7.41	7.27	7.01	6.18	7.5	7.35	7.15	6.28	7.56	7.69	7.62	6.28	7.5	7.94	7.82	7.01	7.62	8.07	7.62	6.63	7.69	7.76	7.01	7.15	7.69	7.88	7.05	7.27	7.88	8.11	7.01	7.21	7.76	8.03	8.03	8.16	8.03	8.5	8.45	8.24	8.11	8.45	8.16	8.16	7.41	8.31	8.2	8.31	7.82	8.31	8.07	8.03	7.35	8.36	8.16	8.07	7.82	8.31	8.11	8.2	7.94	8.31	8.16	8.2	7.94	8.36	8.16	8.16	7.98	8.36
4.91489830128981e-14	0.580880356308297	0.819351385616054	0.761514125748355	-0.00286970301776303	0.0189136619153283	0.0804543574055215	0.00517289100815717	0.0824970633697836	9.46516944893396	-0.554758067246685	0.229264668859181	206.08117	107.7	7.41	6.75	7.69	7.94	7.1	6.63	7.41	7.98	7.5	6.75	7.27	7.94	7.94	6.84	7.56	7.76	7.94	6.84	7.41	7.56	7.82	6.84	7.41	7.27	6.96	7.1	7.62	7.56	6.75	6.88	7.62	8.07	6.96	6.84	7.62	7.88	7.98	8.11	8.16	8.24	8.03	8.07	8.24	8.16	8.31	8.24	8.16	8.2	8.16	8.24	8.07	8.11	8.24	8.24	8.2	8.2	7.98	7.88	7.98	8.07	7.98	8.24	7.88	8.11	8.07	8.24	8.4	8.2	8.03	8.31	8.24	8.2
