"max.fold.change.log2"	"degree_rank"	"diffexp_rank"	"P.value"	"adjusted.P.value"	"mz"	"time"	"Subject.1.TP.0"	"Subject.1.TP.1"	"Subject.1.TP.2"	"Subject.1.TP.3"	"Subject.2.TP.0"	"Subject.2.TP.1"	"Subject.2.TP.2"	"Subject.2.TP.3"	"Subject.3.TP.0"	"Subject.3.TP.1"	"Subject.3.TP.2"	"Subject.3.TP.3"	"Subject.4.TP.0"	"Subject.4.TP.1"	"Subject.4.TP.2"	"Subject.4.TP.3"	"Subject.5.TP.0"	"Subject.5.TP.1"	"Subject.5.TP.2"	"Subject.5.TP.3"	"Subject.6.TP.0"	"Subject.6.TP.1"	"Subject.6.TP.2"	"Subject.6.TP.3"	"Subject.7.TP.0"	"Subject.7.TP.1"	"Subject.7.TP.2"	"Subject.7.TP.3"	"Subject.8.TP.0"	"Subject.8.TP.1"	"Subject.8.TP.2"	"Subject.8.TP.3"	"Subject.9.TP.0"	"Subject.9.TP.1"	"Subject.9.TP.2"	"Subject.9.TP.3"	"Subject.10.TP.0"	"Subject.10.TP.1"	"Subject.10.TP.2"	"Subject.10.TP.3"	"Subject.11.TP.0"	"Subject.11.TP.1"	"Subject.11.TP.2"	"Subject.11.TP.3"	"Subject.12.TP.0"	"Subject.12.TP.1"	"Subject.12.TP.2"	"Subject.12.TP.3"	"Subject.13.TP.0"	"Subject.13.TP.1"	"Subject.13.TP.2"	"Subject.13.TP.3"	"Subject.14.TP.0"	"Subject.14.TP.1"	"Subject.14.TP.2"	"Subject.14.TP.3"	"Subject.15.TP.0"	"Subject.15.TP.1"	"Subject.15.TP.2"	"Subject.15.TP.3"	"Subject.16.TP.0"	"Subject.16.TP.1"	"Subject.16.TP.2"	"Subject.16.TP.3"	"Subject.17.TP.0"	"Subject.17.TP.1"	"Subject.17.TP.2"	"Subject.17.TP.3"	"Subject.18.TP.0"	"Subject.18.TP.1"	"Subject.18.TP.2"	"Subject.18.TP.3"
4.35638888888889	59	6	1.484666472419e-33	2.44969967949134e-32	130.04993	122.3	7.56	8.86	8.07	7.05	7.82	8.72	8.03	7.01	7.27	9	7.69	7.5	7.1	8.79	7.76	7.56	7.41	9	8.61	8.61	6.96	9	8.61	8.56	9.72	10.14	7.94	8.56	9.8	10.14	7.82	8.5	9.72	10.14	7.82	8.61	4.07	3.93	3.82	3.93	3.82	3.93	3.82	3.93	4.82	3.66	4.38	3.14	4.07	5.35	3.66	3.66	3.93	3.93	3.93	3.82	4.07	3.82	3.66	3.82	4.07	3.82	4.38	5.7	3.39	3.82	3.93	3.82	5.7	3.82	3.82	3.39
-0.0933333333333337	55	90.5	0.610705297754267	0.666149808156482	153.05497	31.2	8.79	8.45	9.48	9.17	9.25	8.5	9.4	9.09	9.09	8.07	9.4	9.25	9.09	8.11	9.34	9.25	9.09	8.61	9.34	9.09	8.86	8.4	9.34	9.09	8.67	8.4	9.4	8.93	8.67	8.56	9.4	8.93	8.56	8.4	9.34	8.93	9.25	8.72	8.4	9.4	9.34	8.86	8.36	9.4	9.4	8.86	8.45	9.25	9.34	8.86	8.67	9.34	9.09	8.86	8.36	9.4	9.25	8.86	8.79	9.4	9.25	8.86	8.61	9.4	9.55	8.79	8.79	9.48	9.48	8.79	8.79	9.4
-1.06861111111111	82	45	8.88806024430281e-06	1.95537325374662e-05	389.37781	89.9	5.08	4.3	6.92	6.96	5.94	4.3	6.84	6.75	6.42	4.3	7.21	6.79	5.94	4.5	7.1	6.58	5.7	4.82	7.15	6.84	6.07	4.07	7.21	6.58	5.53	4.3	7.15	6.28	5.35	5.08	7.1	6.79	5.35	5.53	7.27	6.07	7.21	6.79	6.58	7.76	6.84	7.05	6.18	7.88	7.35	7.15	6.07	7.82	7.27	7.1	5.94	7.69	7.27	6.96	5.94	7.82	7.15	7.01	6.18	7.88	7.56	6.42	6.51	7.82	7.35	6.7	6.79	7.69	7.56	6.96	6.51	7.88
-0.475833333333333	88	66	0.0137341724031294	0.0206012586046941	123.05525	167.8	7.01	6.28	7.56	7.21	6.79	5.83	7.62	7.1	7.76	5.7	7.88	7.41	7.56	5.94	7.88	7.21	6.92	5.7	7.98	7.01	7.5	6.18	7.76	6.84	6.58	6.84	7.82	6.84	6.34	6.34	7.76	7.01	6.34	6.51	7.94	6.92	7.62	7.41	6.51	8.2	7.5	7.15	6.7	8.2	7.62	7.62	6.34	8.16	7.62	7.56	6.34	8.2	7.76	7.69	6.28	8.24	7.69	7.27	7.15	8.16	7.69	7.27	6.75	8.24	7.76	7.05	7.21	7.98	7.41	7.27	7.27	8.11
-0.946944444444444	12	78	0.104265723770709	0.132337264785899	180.0655	135	2.5	3.14	7.98	7.62	1.76	3.39	8.11	7.41	1.76	3.14	8.36	7.62	3.39	3.39	8.4	7.5	2.5	3.39	8.45	6.88	2.5	3.39	8.36	7.05	1.76	3.66	8.2	7.35	1.76	3.39	8.36	7.15	1.76	1.76	8.4	7.21	3.14	5.83	7.35	7.56	2.5	5.7	7.62	7.35	3.14	5.83	8.11	7.35	5.22	6.18	7.41	7.35	5.35	5.83	7.56	7.41	3.14	5.53	8.11	6.92	4.5	5.7	8.07	7.62	4.3	6.07	8.11	7.21	3.14	5.94	7.94	6.75
-0.195	67	76	0.0968908422025452	0.126213070763842	175.02392	98.7	8.4	8.67	9.09	8.93	8.67	8.86	9.34	9	9.25	8.45	9.62	8.93	9.34	8.4	9.55	8.93	9.17	8.5	9.4	8.79	9.17	8.61	9.48	8.86	8.45	8.67	9.62	8.72	8.45	8.61	9.48	8.86	8.36	8.67	9.62	8.67	9.55	8.93	8.61	9.48	9.48	8.93	8.5	9.55	9.48	8.93	8.61	9.55	9.55	9	8.5	9.62	9.48	9	8.5	9.55	9.48	9	8.36	9.17	9.48	9	8.31	9.09	9.62	8.93	8.86	9.55	9.62	8.93	8.86	9.55
-1.5575	65	33	3.66382615321988e-09	1.09914784596596e-08	169.04828	128.9	4.5	4.38	5.53	6.07	4.96	4.18	5.94	5.7	6.28	3.82	7.15	5.94	6.51	4.3	7.27	6.18	5.83	3.66	6.96	5.08	5.22	4.38	7.01	5.22	4.96	4.82	7.27	4.82	4.66	4.38	7.05	5.35	4.96	4.18	7.1	4.38	7.15	6.58	5.7	7.82	7.27	6.96	5.94	7.76	7.1	6.79	6.28	7.76	7.1	7.21	6.18	7.76	7.21	6.75	5.7	7.88	7.1	6.96	6.28	7.56	7.5	7.15	6.18	7.5	7.41	6.63	6.75	7.76	7.21	6.58	6.84	7.76
-0.0838888888888878	80	89	0.595806245015499	0.662750766927353	245.07701	108.2	9.62	9.48	10.04	10.04	9.72	9.72	10.04	9.97	10.04	9.34	10.3	10.14	10.04	9.55	10.22	10.14	10.04	9.72	10.3	10.04	10.04	9.8	10.3	10.04	9.48	9.8	10.14	10.14	9.48	9.8	10.22	9.97	9.62	9.8	10.22	9.97	10.14	10.04	9.09	10.49	10.14	10.14	9.25	10.49	10.14	10.04	9.17	10.49	10.14	10.22	9.09	10.38	10.14	10.22	9.09	10.49	10.22	9.97	9.55	10.22	10.22	10.04	9.55	10.3	10.22	9.97	9.8	10.49	10.22	9.97	9.72	10.49
-0.467777777777777	42	57	0.000754943694844003	0.00131121799630801	190.08619	103.5	6.84	6.58	7.76	7.98	6.92	6.92	7.76	7.82	8.24	7.01	8.2	7.88	8.2	6.51	8.24	7.82	7.98	6.96	8.07	7.69	7.41	6.96	8.07	7.82	6.79	6.88	7.88	7.82	6.7	7.05	7.98	7.76	6.75	6.96	7.98	7.69	7.82	7.88	7.21	8.36	7.94	7.82	7.21	8.36	7.94	8.11	7.27	8.36	8.11	8.11	6.96	8.36	7.94	8.2	7.1	8.5	8.03	7.76	7.69	8.4	8.03	7.82	7.76	8.5	8.11	8.07	8.07	8.45	8.31	7.88	7.88	8.4
-0.263888888888889	28	62	0.00250521722042171	0.00400026620680241	220.1183	48	8.45	7.82	8.56	8.67	8.24	8.07	8.61	8.67	8.67	7.62	8.79	8.72	8.61	7.88	8.79	8.56	8.79	7.82	8.5	8.45	8.56	7.88	8.5	8.36	7.98	7.82	8.56	8.4	7.88	7.98	8.5	8.24	8.07	7.88	8.61	8.4	8.31	8.5	8.24	8.86	8.5	8.45	8.07	8.72	9	8.61	8.31	8.86	8.79	8.56	8.24	8.86	8.93	8.67	8.03	8.93	8.93	8.4	8.56	8.79	8.67	8.5	8.2	8.79	8.79	8.45	8.5	8.72	8.93	8.45	8.5	8.79
-0.3225	57	63	0.00355352216855149	0.00558410626486663	190.0862	104.6	9.34	8.4	9.4	9.09	9.17	8.56	9.17	9.17	9.4	8.5	9.25	9.48	9.25	8.5	9.25	9.55	9.4	8.72	9.48	9.34	9.48	8.86	9.55	9.4	8.79	8.79	9.55	9.48	8.72	9.09	9.55	9.62	8.67	8.79	9.55	9.4	9.88	9.48	8.93	10.22	9.88	9.72	9	9.72	9.8	9.34	8.72	9.62	9.72	9.55	8.72	9.55	9.8	9.48	8.72	9.62	9.88	9.48	9.34	9.55	9.88	9.48	9.34	9.62	9.72	9.17	9.17	9.62	9.72	9.17	9.09	9.62
-0.133611111111112	13	68	0.0216681600636723	0.0315462918574053	380.25545	60.5	11.54	11.12	11.54	11.54	11.27	11.54	11.79	11.79	11.79	11.54	11.54	11.79	11.79	11.54	11.54	11.79	11.79	11.54	11.54	11.79	11.79	11.54	11.79	11.79	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.54	11.79	11.79	11.12	12.01	11.54	11.79	11.27	11.79	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.01	11.79	11.79	11.27	12.16	11.79	11.79	11.79	12.01	11.79	11.79	11.79	12.01
-0.371666666666667	24	56	0.000511326532623769	0.000903952263031306	248.03152	103.7	7.82	7.41	8.16	8.24	7.76	7.35	8.24	8.16	8.5	7.5	8.24	8.11	8.24	7.41	8.36	8.36	8.07	7.5	8.36	8.24	8.07	7.82	8.24	8.24	7.76	7.62	8.36	8.24	7.5	7.62	8.31	8.16	7.5	7.69	8.36	8.24	8.07	8.24	7.94	8.61	8.16	8.36	7.56	8.67	8.79	8.36	7.98	8.5	8.67	8.36	7.21	8.67	8.31	8.36	7.82	8.86	8.72	8.16	8.24	8.72	8.72	8.4	8.11	8.72	8.72	8.4	8.2	8.79	8.67	8.24	8.11	8.72
-0.775833333333332	74	31	1.16087492498926e-09	3.70731024432055e-09	206.08117	107.7	7.69	6.07	7.41	7.27	7.01	6.18	7.5	7.35	7.15	6.28	7.56	7.69	7.62	6.28	7.5	7.94	7.82	7.01	7.62	8.07	7.62	6.63	7.69	7.76	7.01	7.15	7.69	7.88	7.05	7.27	7.88	8.11	7.01	7.21	7.76	8.03	8.03	8.16	8.03	8.5	8.45	8.24	8.11	8.45	8.16	8.16	7.41	8.31	8.2	8.31	7.82	8.31	8.07	8.03	7.35	8.36	8.16	8.07	7.82	8.31	8.11	8.2	7.94	8.31	8.16	8.2	7.94	8.36	8.16	8.16	7.98	8.36
-0.770833333333334	38	23	4.91489830128981e-14	2.11554318185953e-13	206.08117	107.7	7.41	6.75	7.69	7.94	7.1	6.63	7.41	7.98	7.5	6.75	7.27	7.94	7.94	6.84	7.56	7.76	7.94	6.84	7.41	7.56	7.82	6.84	7.41	7.27	6.96	7.1	7.62	7.56	6.75	6.88	7.62	8.07	6.96	6.84	7.62	7.88	7.98	8.11	8.16	8.24	8.03	8.07	8.24	8.16	8.31	8.24	8.16	8.2	8.16	8.24	8.07	8.11	8.24	8.24	8.2	8.2	7.98	7.88	7.98	8.07	7.98	8.24	7.88	8.11	8.07	8.24	8.4	8.2	8.03	8.31	8.24	8.2
-0.632222222222223	17	77	0.10005385762077	0.128640674083847	239.14951	26.6	5.7	6.18	9.17	8.45	6.75	6.75	8.5	8.2	7.05	4.66	9.55	8.5	7.21	7.56	9.62	8.79	7.56	8.03	9.8	8.16	7.69	7.21	9.72	8.5	8.31	8.11	9.72	7.62	7.98	7.56	9.88	8.2	7.94	7.56	9.8	8.31	8.93	7.98	6.07	9.8	9.09	8.31	6.42	10.22	9.34	8.45	6.79	10.22	9.17	8.79	6.63	9.97	9.17	8.79	6.42	9.72	9.17	8.11	8.45	10.62	9.09	8.36	8.45	10.22	9.48	7.35	7.76	9.8	9.55	8.2	8.2	9.97
-0.0672222222222221	56	95	0.688357250779242	0.717340713969947	140.99493	159.1	8.93	9	9.55	9.72	8.86	9.09	9.55	9.88	9.8	8.79	9.97	9.97	9.72	8.86	9.97	10.04	9.72	9.17	9.88	9.72	9.62	9.17	9.88	9.8	8.86	9.09	10.04	9.97	9	8.93	9.97	9.88	8.79	9.17	10.04	9.88	9.72	9.34	8.86	10.14	9.62	9.4	8.93	10.04	9.62	9.72	9.09	10.04	9.8	9.62	8.86	10.22	9.72	9.62	8.86	10.22	9.8	9.72	8.72	9.48	9.8	9.62	8.79	9.55	9.8	9.62	9.4	10.14	9.8	9.4	9.48	10.14
-0.339444444444446	46	60	0.00135507146153119	0.00223586791152647	119.03401	115.4	8.56	8.2	8.5	8.36	8.07	7.76	8.4	8.61	8.56	7.82	9	8.79	8.45	8.03	9	8.72	8.11	7.94	8.93	8.86	7.94	8.03	8.93	8.79	8.16	8.31	8.93	8.79	8.24	8.45	8.79	8.61	8.2	8.36	8.86	8.5	8.56	8.45	7.82	9.09	9	8.61	8.31	9.25	8.93	8.72	8.36	9.09	9.09	8.72	8.16	9.17	9	8.72	8.24	9.17	9.09	8.61	8.5	9.09	9.17	8.56	8.72	9.17	9.09	8.86	8.72	9.17	9.09	8.67	8.72	9.09
-0.0230555555555547	87	90.5	0.612319520628685	0.666149808156482	209.09205	111.1	12.01	11.79	12.16	12.16	12.01	12.01	12.16	12.16	12.01	11.79	12.16	12.16	12.01	11.79	12.01	12.16	12.01	12.01	12.16	12.16	12.01	12.01	12.16	12.16	11.79	12.01	12.16	12.16	11.79	12.01	12.16	12.16	11.79	12.01	12.16	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.01	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.16	12.16	12.16	11.79	12.01	12.16	12.01	12.01	12.16	12.16	12.16	12.01	12.16
-0.697222222222222	26	65	0.00456963709617091	0.00695990880801415	188.07042	106	9.8	7.88	7.35	8.61	9.34	8.03	7.56	8.45	8.93	8.2	5.35	8.07	8.93	8.24	5.08	8.03	9.25	8.36	4.38	8.36	9.09	8.36	5.08	8.16	8.2	8.03	6.42	8.45	8.16	8.2	6.58	8.67	8.31	8.11	6.58	8.72	8.72	8.86	9.4	7.21	8.79	8.67	9.48	7.41	8.45	8.67	9.48	7.41	8.4	8.67	9.48	7.41	8.56	8.56	9.48	7.5	8.67	8.79	9.48	7.69	8.86	8.93	9.48	7.56	8.24	9	9	8.03	8.11	8.86	9.17	7.94
-1.33777777777778	16	44	6.75516751896225e-06	1.51991269176651e-05	302.30549	16.7	9.4	6.63	6.18	7.41	8.36	6.7	6.7	7.5	7.82	7.41	3.39	7.21	7.05	7.05	3.66	7.41	8.31	7.41	3.39	7.41	8.61	7.01	3.82	7.62	7.35	6.79	5.7	7.98	7.21	7.35	4.5	7.94	7.41	7.05	4.82	7.98	8.11	8.56	9.25	7.15	8.07	8.4	9.17	7.27	8.03	8.03	8.86	7.05	7.69	8.16	9	7.27	8.03	8.07	8.93	7.27	8.2	8.5	9.17	7.41	8.07	8.61	9	7.41	7.56	8.56	8.61	7.56	7.94	8.56	8.67	7.5
-2.2625	43	28.5	4.47021782357987e-11	1.52603987770485e-10	205.09699	107.5	6.42	4.07	3.14	4.3	5.53	3.93	3.39	3.66	5.83	4.18	2.5	4.3	6.07	4.38	2.5	4.96	6.63	4.66	2.5	4.66	6.58	4.18	3.14	4.66	4.82	3.82	2.5	6.07	4.5	3.82	3.14	5.53	4.66	4.38	2.5	5.53	6.92	7.1	8.56	5.94	6.96	7.27	8.4	4.96	6.79	6.96	7.82	5.35	6.7	7.01	8.03	4.96	6.79	6.63	8.31	4.07	6.63	7.05	7.27	4.07	6.7	7.05	7.15	4.07	6.58	7.21	7.62	4.07	6.63	7.5	7.69	6.07
-0.414722222222222	79	41	1.46913250522016e-06	3.54741751260478e-06	181.07197	146.7	6.7	7.56	8.4	8.2	8.5	7.62	8.2	7.94	8.4	7.88	7.94	8.36	8.72	7.69	8.03	8.2	8.67	7.76	8.03	8.31	8.79	7.69	7.94	7.98	7.94	7.5	7.98	8.16	8.03	7.82	7.94	8.31	8.11	7.82	7.88	8.16	8.79	8.4	8.36	8.31	8.36	8.03	7.94	8.31	8.61	8.5	7.94	8.56	8.5	8.4	8.2	8.45	8.72	8.31	7.94	8.4	8.79	8.56	8.4	8.56	8.79	8.45	8.36	8.4	9	8.5	8.45	8.61	8.79	8.5	8.4	8.5
-0.344722222222222	50	80	0.12082622422403	0.149522452477237	345.07731	114.8	6.63	6.96	8.2	8.31	6.07	6.42	8.56	8.56	6.58	7.1	8.07	8.56	6.34	6.63	8.07	8.5	5.53	6.88	8.86	8.5	6.34	6.88	8.67	8.4	6.51	6.58	8.31	8.03	6.51	6.63	8.16	7.88	6.42	6.7	8.11	8.11	6.96	7.21	7.56	8.67	7.05	7.62	7.88	8.79	7.15	7.88	7.69	8.72	7.01	7.94	7.56	8.61	7.1	7.94	7.41	8.72	6.88	7.62	7.94	8.86	7.21	7.5	7.82	8.86	7.21	7.56	7.69	8.4	7.27	7.62	7.76	8.31
0.188611111111111	95	49	5.18004717365193e-05	0.000104658095957457	123.0445	125	10.49	10.22	10.38	10.14	10.49	10.3	10.38	10.14	10.38	10.22	10.04	10.38	10.49	10.3	10.04	10.22	10.62	10.3	10.22	10.22	10.62	10.3	10.22	10.22	10.38	10.38	10.3	10.22	10.38	10.38	10.38	10.49	10.38	10.3	10.38	10.38	10.38	10.22	9.88	9.97	10.22	10.22	9.97	9.88	10.3	10.3	9.88	9.8	10.22	10.38	9.55	9.8	10.22	10.49	9.62	9.97	10.3	10.3	10.04	10.14	10.3	10.3	10.04	10.14	10.3	10.3	10.04	10.22	10.3	10.3	10.3	10.3
0.0811111111111114	61	83	0.184011921871757	0.219484099581975	159.05125	32.2	12.16	12.01	12.01	12.01	12.16	12.16	12.01	12.01	12.16	12.01	11.79	12.01	12.16	12.01	11.79	12.01	12.16	12.16	11.79	12.01	12.16	12.16	11.54	12.01	12.01	11.79	12.01	12.01	12.16	11.79	11.79	12.01	12.01	12.16	11.79	12.01	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.01	12.01	11.54	12.01	12.16	12.16	11.79	12.01	12.01	12.16	11.79
-0.0122222222222206	70	97.5	0.75751221096489	0.765241927403307	516.29917	150.4	9.72	9.17	9.88	9.8	9.62	9.25	9.97	9.8	9.72	9.48	9.88	9.8	9.8	9.25	9.88	9.8	9.88	9.25	9.97	9.8	9.88	9.48	9.97	9.88	9.34	8.93	9.8	9.25	9.4	9	9.8	9.55	9.17	9	9.72	9.25	10.04	9.62	9	9.72	10.04	9.62	8.86	9.8	10.04	9.88	8.93	9.72	10.04	9.97	9.17	9.72	10.04	9.88	9.17	9.8	9.97	9.25	9.25	9.97	9.97	9.34	9.25	9.8	10.04	9.09	8.93	9.88	9.88	9.25	8.93	9.72
-0.011388888888888	44	97.5	0.750618436205655	0.765241927403307	472.43677	78.8	9.17	8.24	9	7.88	8.72	8.36	8.72	7.88	9.17	8.56	8.93	8.31	9.4	8.56	8.93	8.4	8.93	7.88	9.25	8.03	9	8.24	9.25	8.07	9.25	8.24	9.09	7.5	9.34	8.24	9.09	7.27	9.25	8.31	9.17	7.35	8.61	8.61	7.69	8.79	8.24	8.56	7.98	8.93	9.09	8.4	8.2	8.67	9	8.45	7.88	8.72	9.25	8.45	8.16	8.79	9.4	8.31	8.07	9.34	9.34	8.31	8.03	9.25	9.34	8.16	8.16	9	9.25	8.07	8.03	8.86
-0.132222222222223	86	70.5	0.0253041724295907	0.0352832826835138	460.19325	40.7	11.79	11.54	11.27	11.12	11.79	11.27	11.27	11.12	11.12	11.27	10.85	11.12	11.27	11.12	10.85	11.12	10.85	11.12	10.85	11.12	11.12	11.12	10.85	11.27	11.27	11.12	11.12	11.12	11.12	11.12	10.85	11.27	11.27	11.12	10.85	11.27	11.54	11.54	11.54	11.27	11.79	11.54	11.54	10.85	11.27	11.54	11.12	11.27	11.27	11.54	11.12	10.85	11.27	11.54	11.12	10.85	11.27	11.54	10.85	11.27	11.27	11.54	11.12	11.12	11.27	11.54	11.12	11.12	11.27	11.54	11.12	11.12
-0.101388888888888	96	81	0.148527242220558	0.181533296047349	183.0782	113.5	10.38	9.97	10.3	10.3	10.38	9.88	10.22	10.49	10.49	10.3	9.8	10.22	10.3	10.14	9.8	10.38	9.97	10.22	9.72	10.3	10.14	10.14	9.8	10.49	10.14	10.04	9.88	10.49	10.04	10.04	9.72	10.38	10.14	10.04	9.88	10.49	10.49	10.38	9.62	10.04	10.62	10.38	9.88	10.14	10.49	10.38	9.8	9.88	10.49	10.49	9.8	9.88	10.38	10.85	9.97	9.88	10.62	10.38	10.14	10.04	10.49	10.38	10.22	10.04	10.38	10.62	10.14	10.38	10.38	10.49	10.14	10.38
